group_id	review_text	rating	category
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	took to long for shipment	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	"""volume"""	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	ridiculous!!	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	control button	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	home button	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	it was a used one sold as new??	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	locked up not long after purchase. lost all my info. and pictures.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	it would only work if i kept it plugged in.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	i won't be purchasing any more apple products.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	incredibly slow machine.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	slow wifi	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	very slow.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	disappointed.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	the touchscreen is delayed.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	giving me a full refund.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	the charger	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	han	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	wrong charging cord!	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	the whole ui	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	unable to turn back on, charged	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	ipad	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	open the settings app	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	four-digit pass code	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is display	oadkill shovel over this device.	2	electronics
