group_id	review_text	rating	category
b0013frnkg_version_3_how is wireless connection	iTunes	4	electronics
b0013frnkg_version_3_how is wireless connection	16 gig wifi	4	electronics
b0013frnkg_version_3_how is wireless connection	FaceTime	4	electronics
b0013frnkg_version_3_how is wireless connection	wifi	4	electronics
b0013frnkg_version_3_how is wireless connection	Multitasking Support	4	electronics
b0013frnkg_version_3_how is wireless connection	app availability.	4	electronics
b0013frnkg_version_3_how is wireless connection	Battery Life.	4	electronics
b0013frnkg_version_3_how is wireless connection	wifi turned on,	4	electronics
b0013frnkg_version_3_how is wireless connection	it requires an adapter.	4	electronics
b0013frnkg_version_3_how is wireless connection	Android.	4	electronics
b0013frnkg_version_3_how is wireless connection	cable boxes and disc players,	4	electronics
b0013frnkg_version_3_how is wireless connection	configure printer sharing options	4	electronics
b0013frnkg_version_3_how is wireless connection	screen protector like the ZAGG InvisibleShield	4	electronics
b0013frnkg_version_3_how is wireless connection	iPad	4	electronics
b0013frnkg_version_3_how is wireless connection	"data-hook=""product-link-linked"""	4	electronics
b0013frnkg_version_3_how is wireless connection	to replace anything you already have; the iPad	4	electronics
b0013frnkg_version_3_how is wireless connection	wifi	4	electronics
b0013frnkg_version_3_how is wireless connection	screen protector and stand in 2 configurations.	4	electronics
b0013frnkg_version_3_how is wireless connection	Multitasking Support	4	electronics
b0013frnkg_version_3_how is wireless connection	suspended at once,	4	electronics
b0013frnkg_version_3_how is wireless connection	app availability.	4	electronics
b0013frnkg_version_3_how is wireless connection	"""find my iphone"" app"	1	electronics
b0013frnkg_version_3_how is wireless connection	IPAD	5	electronics
b0013frnkg_version_3_how is wireless connection	ipad 2!	5	electronics
b0013frnkg_version_3_how is wireless connection	iPad	5	electronics
b0013frnkg_version_3_how is wireless connection	Fast delivery!	5	electronics
b0013frnkg_version_3_how is wireless connection	Amazing	5	electronics
b0013frnkg_version_3_how is wireless connection	charger	5	electronics
b0013frnkg_version_3_how is wireless connection	charger would not fit inside the port.	1	electronics
b0013frnkg_version_3_how is wireless connection	micro usb charging cable	3	electronics
b0013frnkg_version_3_how is wireless connection	iPad	5	electronics
b0013frnkg_version_3_how is wireless connection	screen protector	1	electronics
b0013frnkg_version_3_how is wireless connection	lightning cable	1	electronics
b0013frnkg_version_3_how is wireless connection	Excellent!	5	electronics
b0013frnkg_version_3_how is wireless connection	a piece of crap you cant do a system update on it	3	electronics
b0013frnkg_version_3_how is wireless connection	The speaker is blown	1	electronics
b0013frnkg_version_3_how is wireless connection	ipad	3	electronics
b0013frnkg_version_3_how is wireless connection	Tablet works great.	4	electronics
b0013frnkg_version_3_how is wireless connection	amazon!	1	electronics
b0013frnkg_version_3_how is wireless connection	support chat box,	2	electronics
b0013frnkg_version_3_how is wireless connection	synced on the same cloud.	5	electronics
b0013frnkg_version_3_how is wireless connection	streaming,	5	electronics
b0013frnkg_version_3_how is wireless connection	Good thank.	4	electronics
b0013frnkg_version_3_how is wireless connection	wifi only.	4	electronics
b0013frnkg_version_3_how is wireless connection	It comes with a different device charger	1	electronics
b0013frnkg_version_3_how is wireless connection	It takes longer to open up than my older version.	4	electronics
b0013frnkg_version_3_how is wireless connection	Comcast to check my wifi	1	electronics
b0013frnkg_version_3_how is wireless connection	control button	2	electronics
b0013frnkg_version_3_how is wireless connection	iPad!	5	electronics
b0013frnkg_version_3_how is wireless connection	watch videos stored in its small drive.	5	electronics
b0013frnkg_version_3_how is wireless connection	it's a good purchase.	5	electronics
b0013frnkg_version_3_how is wireless connection	Works great!	5	electronics
b0013frnkg_version_3_how is wireless connection	everything is good	4	electronics
b0013frnkg_version_3_how is wireless connection	Works well.	5	electronics
b0013frnkg_version_3_how is wireless connection	iPad	5	electronics
b0013frnkg_version_3_how is wireless connection	Home button	2	electronics
b0013frnkg_version_3_how is wireless connection	plugged it up to chargend	1	electronics
b0013frnkg_version_3_how is wireless connection	Internet	1	electronics
b0013frnkg_version_3_how is wireless connection	iPad 2 is not compatible with the current operating system	4	electronics
b0013frnkg_version_3_how is wireless connection	no problems with the device	4	electronics
b0013frnkg_version_3_how is wireless connection	Ipad	4	electronics
b0013frnkg_version_3_how is wireless connection	Great for everything an iPad	5	electronics
b0013frnkg_version_3_how is wireless connection	through dropping on a hard surface.	4	electronics
b0013frnkg_version_3_how is wireless connection	GIFT	4	electronics
b0013frnkg_version_3_how is wireless connection	ipad	1	electronics
b0013frnkg_version_3_how is wireless connection	Good	5	electronics
b0013frnkg_version_3_how is wireless connection	outdoors in a natural lighting.	4	electronics
b0013frnkg_version_3_how is wireless connection	send it away to be fixed.	1	electronics
b0013frnkg_version_3_how is wireless connection	purfecly working.	5	electronics
b0013frnkg_version_3_how is wireless connection	Very nice	5	electronics
b0013frnkg_version_3_how is wireless connection	App	5	electronics
b0013frnkg_version_3_how is wireless connection	It was a gift - she loved it.	5	electronics
b0013frnkg_version_3_how is wireless connection	by either contacting the previous owner	1	electronics
b0013frnkg_version_3_how is wireless connection	Excellent	5	electronics
b0013frnkg_version_3_how is wireless connection	change the covers	5	electronics
b0013frnkg_version_3_how is wireless connection	iPad	1	electronics
b0013frnkg_version_3_how is wireless connection	Product is awesome.	5	electronics
b0013frnkg_version_3_how is wireless connection	Work great.	5	electronics
b0013frnkg_version_3_how is wireless connection	if it took a charge.	1	electronics
b0013frnkg_version_3_how is wireless connection	netter	5	electronics
b0013frnkg_version_3_how is wireless connection	it works	5	electronics
b0013frnkg_version_3_how is wireless connection	this works great.	4	electronics
b0013frnkg_version_3_how is wireless connection	Tablet works perfectly.	5	electronics
b0013frnkg_version_3_how is wireless connection	All that shows up is the time when you turn it on.	1	electronics
b0013frnkg_version_3_how is wireless connection	IPAD	4	electronics
b0013frnkg_version_3_how is wireless connection	Excellent condition	5	electronics
b0013frnkg_version_3_how is wireless connection	constantly stuck in OFFLINE position.	4	electronics
b0013frnkg_version_3_how is wireless connection	if I kept it plugged in.	2	electronics
b0013frnkg_version_3_how is wireless connection	resolution is poor,	1	electronics
b0013frnkg_version_3_how is wireless connection	home screen after trying to load a page.	1	electronics
b0013frnkg_version_3_how is wireless connection	iPad	1	electronics
b0013frnkg_version_3_how is wireless connection	surfing online!!	5	electronics
b0013frnkg_version_3_how is wireless connection	it has worked perfectly	5	electronics
b0013frnkg_version_3_how is wireless connection	iPad	5	electronics
b0013frnkg_version_3_how is wireless connection	Slow;	3	electronics
b0013frnkg_version_3_how is wireless connection	Apps	3	electronics
b0013frnkg_version_3_how is wireless connection	laptop	5	electronics
b0013frnkg_version_3_how is wireless connection	Slow wifi	2	electronics
b0013frnkg_version_3_how is wireless connection	garageband app	1	electronics
b0013frnkg_version_3_how is wireless connection	It works slow	5	electronics
b0013frnkg_version_3_how is wireless connection	Very slow.	3	electronics
b0013frnkg_version_3_how is wireless connection	slow	4	electronics
b0013frnkg_version_3_how is wireless connection	Bluetooth	3	electronics
b0013frnkg_version_3_how is wireless connection	It is working for what I need	5	electronics
b0013frnkg_version_3_how is wireless connection	iPad...	5	electronics
b0013frnkg_version_3_how is wireless connection	Super slow and freezes all the time.	1	electronics
b0013frnkg_version_3_how is wireless connection	happy	5	electronics
b0013frnkg_version_3_how is wireless connection	ipad	5	electronics
b0013frnkg_version_3_how is wireless connection	IPad	1	electronics
b0013frnkg_version_3_how is wireless connection	Everything as I expected!	5	electronics
b0013frnkg_version_3_how is wireless connection	One of the ipads chargers does not charge.	3	electronics
b0013frnkg_version_3_how is wireless connection	wifi	5	electronics
b0013frnkg_version_3_how is wireless connection	this tablet was used, old and with bad battery,	1	electronics
b0013frnkg_version_3_how is wireless connection	Ipad	5	electronics
