group_id	review_text	rating	category
B0013FRNKG	"Have ipad 1 and will probably get the ipad 2 but seriously, who would pay a 1000$ or more when you can just wait a BIT and get it at bestbuy or Walmart for 820$?  kudos to the profiteers if they can get people to pay double this, but for anyone that pays this, id say ""a fool and his money are soon parted"""	5	electronics
B0013FRNKG	Great Quality, very good speed. Camera for facetime and web. best used in car and travel. Good for music. Very good sound.	5	electronics
B0013FRNKG	Love	5	electronics
B0013FRNKG	Best tablets on the market.	5	electronics
B0013FRNKG	Product in perfect condition!!!!  Very clean product works great!!!!	5	electronics
B0013FRNKG	I received my IPAD today....I love it!	5	electronics
B0013FRNKG	Bought this in the past and had to buy another one! Can't go wrong with an ipad 2!	5	electronics
B0013FRNKG	Good use for iPad	5	electronics
B0013FRNKG	I got this for my 5yr old daughter. She loves it.	5	electronics
B0013FRNKG	still working very well.	5	electronics
B0013FRNKG	Great product. Fast delivery!	5	electronics
B0013FRNKG	Amazing	5	electronics
B0013FRNKG	This was an outstanding deal! I paid 70% less than what other sellers were asking for. Obviously I was expecting something wrong with it. My unit didn't have one scratch, works fine, does not lag, holds a charge. It did come engraved with some business guys name and his title on it but for the price, that is a non issue. The charger and cable that it came with work fine. From my experience, those go bad so I am almost waiting for that to stop working. Overall, I'd highly recommend.	5	electronics
B0013FRNKG	Very pleased  shipped very fast and was just like it said	5	electronics
B0013FRNKG	EXCELLENT!! Everything is perfect! Shipped the same day I bought it! Looks brand new! I bought myself a $1,000 ipad at Apple for work and my two children have taken it over as their own. So I bought them this one for under $100 and this one is just as good as the one I bought for $1,000. There is not a single mark or sign of wear any where on it! Camera works great too! More then pleased!!	5	electronics
B0013FRNKG	Bought these as Christmas gifts for my daughters. They were in awesome condition when we received them.	5	electronics
B0013FRNKG	Awesome price and works perfect. Looks brand new. The only thing that sucks is that the charger doesnt stay in and falls out easily, not sure if its the iPad or just the charger. Other than that awesome :)	5	electronics
B0013FRNKG	This product was in better condition than they described. Very pleasantly surprised!	5	electronics
B0013FRNKG	Still in working condition. Purchased for my son for xmas as a trial run before purchasing a new one. He has used it every single day. At the time of purchase he was seven years old. He and his two cousins (five & six) all have had their share with it! Great buy!	5	electronics
B0013FRNKG	One of the best product that I ever bought. Every time I use it, I hold it like a child. It serves me well.	5	electronics
B0013FRNKG	"We keep this iPad on our dining table to answer questions that [always!] arise during dinnertime conversations.  Google has become a ""member of the family""!"	5	electronics
