group_id	review_text	rating	category
b0013frnkg_version_2_distilbert_how is display	anymore,there is no hope to ever upgrade it	1	electronics
b0013frnkg_version_2_distilbert_how is display	it looked fine, just slightly worn.	1	electronics
b0013frnkg_version_2_distilbert_how is display	opened it up and saw some bunk soldering and missing screws.	1	electronics
b0013frnkg_version_2_distilbert_how is display	screen protector on it	1	electronics
b0013frnkg_version_2_distilbert_how is display	Very bad and i will never buy from then again.	1	electronics
b0013frnkg_version_2_distilbert_how is display	the iPad takes the old school	1	electronics
b0013frnkg_version_2_distilbert_how is display	The speaker is blown	1	electronics
b0013frnkg_version_2_distilbert_how is display	a different device charger	1	electronics
b0013frnkg_version_2_distilbert_how is display	it was supposed to have been double checked.	1	electronics
b0013frnkg_version_2_distilbert_how is display	locked by Este Lauder	1	electronics
b0013frnkg_version_2_distilbert_how is display	wrote to the 2 times and I have had no reply.	1	electronics
b0013frnkg_version_2_distilbert_how is display	disappointing!!	1	electronics
b0013frnkg_version_2_distilbert_how is display	it doesn't work.	1	electronics
b0013frnkg_version_2_distilbert_how is display	Battery dies after about 10 minutes of use. After charging	1	electronics
b0013frnkg_version_2_distilbert_how is display	IPad	1	electronics
b0013frnkg_version_2_distilbert_how is display	Broke 3 weeks later	1	electronics
b0013frnkg_version_2_distilbert_how is display	Not working older model Not worth even 10.00	1	electronics
b0013frnkg_version_2_distilbert_how is display	I sent it back.	1	electronics
b0013frnkg_version_2_distilbert_how is display	Terrible just terrible	1	electronics
b0013frnkg_version_2_distilbert_how is display	IPad	1	electronics
b0013frnkg_version_2_distilbert_how is display	It stopped working	1	electronics
b0013frnkg_version_2_distilbert_how is display	hard-reset,	1	electronics
b0013frnkg_version_2_distilbert_how is display	iPad	1	electronics
b0013frnkg_version_2_distilbert_how is display	Never buy used items	1	electronics
b0013frnkg_version_2_distilbert_how is display	charger	1	electronics
b0013frnkg_version_2_distilbert_how is display	the time when you turn it on.	1	electronics
b0013frnkg_version_2_distilbert_how is display	andise.	1	electronics
b0013frnkg_version_2_distilbert_how is display	it's not what was advertised.	1	electronics
b0013frnkg_version_2_distilbert_how is display	It can't even open Safari	1	electronics
b0013frnkg_version_2_distilbert_how is display	iPad	1	electronics
b0013frnkg_version_2_distilbert_how is display	iPad	1	electronics
b0013frnkg_version_2_distilbert_how is display	Glitchy computer. Not worth the purchase. Im returning it.	1	electronics
b0013frnkg_version_2_distilbert_how is display	out garageband app	1	electronics
b0013frnkg_version_2_distilbert_how is display	Both Amazon and Excellent products did not back up there	1	electronics
b0013frnkg_version_2_distilbert_how is display	defective.	1	electronics
b0013frnkg_version_2_distilbert_how is display	Super slow and freezes all the time.	1	electronics
b0013frnkg_version_2_distilbert_how is display	IPAD	1	electronics
b0013frnkg_version_2_distilbert_how is display	Just trash.	1	electronics
b0013frnkg_version_2_distilbert_how is display	Major rip off!	1	electronics
b0013frnkg_version_2_distilbert_how is display	IPad	1	electronics
b0013frnkg_version_2_distilbert_how is display	a cracked screen,	1	electronics
b0013frnkg_version_2_distilbert_how is display	repair center,	1	electronics
b0013frnkg_version_2_distilbert_how is display	urchase for 50 dolars.	1	electronics
b0013frnkg_version_2_distilbert_how is display	Either the charging port or the battery is not working.	1	electronics
b0013frnkg_version_2_distilbert_how is display	the iPad displayed the white apple icon	1	electronics
b0013frnkg_version_2_distilbert_how is display	two ipads.	1	electronics
b0013frnkg_version_2_distilbert_how is display	The screen is black.	1	electronics
b0013frnkg_version_2_distilbert_how is display	Damaged without proper cable	1	electronics
b0013frnkg_version_2_distilbert_how is display	Product stopped working	1	electronics
b0013frnkg_version_2_distilbert_how is display	totally dead.	1	electronics
b0013frnkg_version_2_distilbert_how is display	It freezes all the time.	1	electronics
b0013frnkg_version_2_distilbert_how is display	it has black screen	1	electronics
b0013frnkg_version_2_distilbert_how is display	home screen.	1	electronics
b0013frnkg_version_2_distilbert_how is display	Same price !!!	1	electronics
b0013frnkg_version_2_distilbert_how is display	1 has already stopped working.	1	electronics
b0013frnkg_version_2_distilbert_how is display	IPad broken screen	1	electronics
b0013frnkg_version_2_distilbert_how is display	Total disappointment	1	electronics
b0013frnkg_version_2_distilbert_how is display	obsolete.	1	electronics
b0013frnkg_version_2_distilbert_how is display	iPad	1	electronics
b0013frnkg_version_2_distilbert_how is display	All scratched up	1	electronics
b0013frnkg_version_2_distilbert_how is display	grainy	1	electronics
b0013frnkg_version_2_distilbert_how is display	Not all the mentioned features are working/good.	1	electronics
b0013frnkg_version_2_distilbert_how is display	It was a rip off!	1	electronics
b0013frnkg_version_2_distilbert_how is display	either refurbished or fake.	1	electronics
b0013frnkg_version_2_distilbert_how is display	It freezes up.	1	electronics
b0013frnkg_version_2_distilbert_how is display	IPAD	1	electronics
b0013frnkg_version_2_distilbert_how is display	Need a refund.	1	electronics
b0013frnkg_version_2_distilbert_how is display	next option in a second.	1	electronics
b0013frnkg_version_2_distilbert_how is display	Not pleased!	1	electronics
b0013frnkg_version_2_distilbert_how is display	cheap third party cord	1	electronics
b0013frnkg_version_2_distilbert_how is display	not	1	electronics
b0013frnkg_version_2_distilbert_how is display	Hi sent my berry bad think work so bat two	1	electronics
b0013frnkg_version_2_distilbert_how is display	screen shattered.	1	electronics
b0013frnkg_version_2_distilbert_how is display	SUCKS	1	electronics
b0013frnkg_version_2_distilbert_how is display	it lasted 3 months. come to find out it was rebuilt.	1	electronics
b0013frnkg_version_2_distilbert_how is display	new in box.	1	electronics
b0013frnkg_version_2_distilbert_how is display	Can't use it	1	electronics
b0013frnkg_version_2_distilbert_how is display	social media apps	1	electronics
b0013frnkg_version_2_distilbert_how is display	icons window.	1	electronics
b0013frnkg_version_2_distilbert_how is display	didn't work sent it back	1	electronics
b0013frnkg_version_2_distilbert_how is display	This IPad	1	electronics
b0013frnkg_version_2_distilbert_how is display	The screen keeps going black and will not reset.	1	electronics
b0013frnkg_version_2_distilbert_how is display	iPads	1	electronics
b0013frnkg_version_2_distilbert_how is display	home button	1	electronics
b0013frnkg_version_2_distilbert_how is display	It runs very slow	1	electronics
b0013frnkg_version_2_distilbert_how is display	Bad quality	1	electronics
b0013frnkg_version_2_distilbert_how is display	broken and damaged!	1	electronics
b0013frnkg_version_2_distilbert_how is display	Worthless!	1	electronics
b0013frnkg_version_2_distilbert_how is display	ipad	1	electronics
b0013frnkg_version_2_distilbert_how is display	It was a fraud.	1	electronics
b0013frnkg_version_2_distilbert_how is display	Cannot figure out how to switch screens cannot operate it at all.	1	electronics
b0013frnkg_version_2_distilbert_how is display	Hesitation	1	electronics
b0013frnkg_version_2_distilbert_how is display	screen busted	1	electronics
b0013frnkg_version_2_distilbert_how is display	1 bar reception.	1	electronics
b0013frnkg_version_2_distilbert_how is display	iPad on one corner. If I could upload the images from my phone	1	electronics
b0013frnkg_version_2_distilbert_how is display	not user friendly	1	electronics
