group_id	review_text	rating	category
b0013frnkg_version_2_distilbert_how is operating system	it's really lighter than the XOOM,	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	the screen is more bright and crisp	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	what you have missed out on.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Amazon	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	tablet device designed to be held,	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	doubling as a screen protector and stand in 2 configurations.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	iPad 1,	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Android	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	iPad	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	all usually about the same).	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	No Flash Support.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	DMI.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Windows PCs and my phone is Android.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	iPad 2 so far didn't own an original iPad.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	iPad.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	battery gets 8-10 hours on a charge,	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	iPad.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	if you're a heavy web video user.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	virtual keyboard	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	iPad	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	can't easily use external storage.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	iTunes.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Quicktime format.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	$500+?	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	it's a slick, entertaining device,	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	to replace anything you already have; the iPad	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Amazon	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	tablet device designed to be held,	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	iPad 2	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	doubling as a screen protector and stand in 2 configurations.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	app availability.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Android	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Battery Life.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Cons: Still no dedicated USB support.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	s storage.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	lack of expansion	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	additional purchases for features that some tablets offer built in.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Android	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Love	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	tablets on the market.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Very clean product works great!!!!	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Blurry picture and freezes often	3	electronics
b0013frnkg_version_2_distilbert_how is operating system	IPAD	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	ipad 2!	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Good use for iPad	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	anymore,there is no hope to ever upgrade it	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	5yr old daughter. She loves it.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	working very well.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Fast delivery!	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	has minor scratches	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Very pleased shipped very fast	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Camera	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	They were in awesome condition	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	better condition	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	working condition.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	micro usb charging cable	3	electronics
b0013frnkg_version_2_distilbert_how is operating system	fair price.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	charger port died after two months and when i tried to fix it,	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	It serves me well.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Google	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Didn't meet my needs	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Very bad	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	cheap price	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	the iPad	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	perfect	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Excellent!	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	The speaker is blown so we have to replace it	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	The camera quality is horrible. Just save and buy a new ipad	3	electronics
b0013frnkg_version_2_distilbert_how is operating system	Good vendor.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	IPad	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Tablet	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Took to long for shipment	2	electronics
b0013frnkg_version_2_distilbert_how is operating system	amazon!	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	ridiculous!!	2	electronics
b0013frnkg_version_2_distilbert_how is operating system	Superior product	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	a budget	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	It comes safely sealed in custom made protective bubble wrap,	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Ipad	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	It is a bit slow	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	In excellent condition.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Good thank.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	very happy	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	iPad	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	it was easy to set up for my 8 year old son.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	slow	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	wifi	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Works	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	It comes with a different device charger	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	It takes longer to open up than my older version.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	iPad	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	They loved it.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	locked by Este Lauder	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	Great little unit for the price	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	wrote to the 2 times	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	extremely slow for a 32 gb	2	electronics
b0013frnkg_version_2_distilbert_how is operating system	iPad!	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	I wasn't given the correct charger!!!	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	Very Quickly-	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Good ipad...	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	it's a good purchase.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Fantastic value and my wife loves it	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Happy happy	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Works great!	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	everything is good	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Nice deal.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	using headphones or attach speakers to it	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	perfect condition	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	It looked Brand new(not	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Ipad	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	screen started to go out at times	3	electronics
b0013frnkg_version_2_distilbert_how is operating system	outdated	2	electronics
b0013frnkg_version_2_distilbert_how is operating system	it doesn't work.	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	a great investment	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Battery	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	disappointed,it's an older, fully function iPad	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	it would not connect to Internet	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	not compatible	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	it has 16% when I got it an its dinged up	3	electronics
b0013frnkg_version_2_distilbert_how is operating system	It does run slowly	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	no problems with the device	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Ipad	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Looks new out of the box, no problems. Great for everything an iPad	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Broke 3 weeks later	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	Excelent product.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	durable	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	through dropping on a hard surface.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	Not working older model Not worth even 10.00	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	ipad	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	Thanks	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Terrible just terrible	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	Great service and a quality product.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Loved this!	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Good	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	natural lighting.	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	IPad	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	great product. loved it.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	it's an older model, with the 64 GB	4	electronics
b0013frnkg_version_2_distilbert_how is operating system	It stopped working	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	Just an old iPad that is old to old to work	3	electronics
b0013frnkg_version_2_distilbert_how is operating system	it is purfecly working.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Very nice	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	an App	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	It was a gift - she loved it.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	issuing a hard-reset,	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	their customer service is equally useless.	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	iPad	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	Excellent	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	Locked up not long after purchase.	2	electronics
b0013frnkg_version_2_distilbert_how is operating system	great	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	It's awesome all l do is change the covers	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	iPad	1	electronics
b0013frnkg_version_2_distilbert_how is operating system	Product is awesome.	5	electronics
b0013frnkg_version_2_distilbert_how is operating system	excellent seller, great product.	5	electronics
