group_id	review_text	rating	category
B0013FRNKG	Took to long for shipment	2	electronics
B0013FRNKG	"The iPad came in what appeared to be great shape. Recently, the iPad has been freezing/locking up and the volume button has a mind of it's own. It will turn the volume down and up and the ""volume"" display won't leave the screen. I don't appreciate the fact that I can't contact the seller for them to fix this issue. I was given a support chat box, which does not help. I would like to see the seller actually contact me to correct this issue on the laptop. I understand this was re-furbished, but not hardly lasting a month (Christmas present) is ridiculous!!"	2	electronics
B0013FRNKG	The ipad is extremely slow for a 32 gb (my old 16 gb at full capactity was faster).  There seems to be a fault with the control button which is very unresponsive and when the screen goes off, it takes a while for it to come back on.  May return the product when I return to the US	2	electronics
B0013FRNKG	I was so happy to get my IPAD. However, I will be returning the IPad today. The software is outdated and the home bottom is broken. I know that it's used but the Home button is KEY component of the IPad. Next time, please mention that in the description.	2	electronics
B0013FRNKG	Lasted about 6 months. I am wondering if it was a used one sold as new??	2	electronics
B0013FRNKG	Locked up not long after purchase. Lost all my info. and pictures. Evidently this happens quite often!	2	electronics
B0013FRNKG	I have been extremely disappointed with this product.  I had saved for a long time to be able to afford an ipad, and was so excited.  At the very first, while I was still learning how to use it, I was pleased with it.  However, after having it for just over a month, it would only work if I kept it plugged in.  I would uplug it, it would say battery was 100% charged and less than 5 minutes later it was dead and had to be re-charged.  Now it won't even come on at all, and it has come loose on the side.  Very disappointed that I wasted all that money on such an inferior product/  I won't be purchasing any more Apple products.	2	electronics
B0013FRNKG	Incredibly slow machine. Have tried numerous things, it just takes the small bus to school.	2	electronics
B0013FRNKG	"Slow wifi -- latest version it can be updated to is 9.x.

I definitely recommend getting an iPad air 2 for about the same price with better specs."	2	electronics
B0013FRNKG	Very slow. Not sure if its the IPAD or etc. but all of our other devices work fine and fast.	2	electronics
B0013FRNKG	"Bought this 10"" ipad for my mom for Christmas and she used it constantly since then, to watch Netflix and speak on messenger with my sister living abroad and view facebook.....that's it. Last night the screen turned black and white.  Googling the problem said to go to general / accessiblity / turn grayscale off (it wasn't on) - same selections turn color invert off (it wasn't on)......... The amazon fire 7"" I bought her Christmas 2015 is still going strong with no problems at all"	2	electronics
B0013FRNKG	I was very disappointed. t looked like  had been e	2	electronics
B0013FRNKG	It works. It doesn't have any scratches. The touchscreen is delayed. You will have to type and then it will show up delayed. The worst and most annoying thing is that it keeps shutting off by itself for no reason. Aso when you press the button it takes pictures (when it shouldn't). I would not highly  recommend this product.	2	electronics
B0013FRNKG	"Really looks good but no instructions as how to use it. Slide to set-up works only if you are a computer genius! Not very happy with the product. I thought you coud could ""talk to text""! Have to take it to AT&T store. Maybe they can help!
After ""set-up"" worked really good FOR 6 WEEKS. Now it will only text. No phone calls. Took it to AT&T ""set-up"" was ok. ""Something"" wrong with the I-pad & they did not work on them. Thank goodness I purchased it thru AMAZON, they are great. I'm returning the Ipad & Amazon is giving me a full refund. Don't know what to do with the $20.00 cover I purchased for it,"	2	electronics
B0013FRNKG	iPad seems to work good but the charger that came with it will not work and it was dirty like it was used .	2	electronics
B0013FRNKG	"I ordered two of these at the same time. I am disappointed in the lack of consistency in the quality of the refurbishment. Several scratches on the screen and the back of one, and they were not consistent in their set-up with regards to iOS versions and on screen appearance. I would expect that ordering two of the exact same iPads from the same company would equate to a standard product that would not require so much of my time in making them ""equal"", but that was not the case. One is clearly more superior than the other."	2	electronics
B0013FRNKG	It came with the wrong charging cord!	2	electronics
B0013FRNKG	Very slow and laggy on iOS 9. Apps take a while to open and the whole UI was slow and laggy. Decided to sell it and got a 3rd gen ipad mini instead. I'll take a smaller, faster ipad over a large and slow ipad any day.	2	electronics
B0013FRNKG	"Worked for several days, then it died, unable to turn  back on, charged for several days, and still not able to turn back on.
Did the soft and hard reboot, still not working.  Shipped back to Amazon, for a refund."	2	electronics
B0013FRNKG	Very slow , the same description iPad after a year is on Amazon for $124  and I have payed $338 and the discription says it is new! My grandson complaints that it is slow and want to know if Amazon can trade in for a new one.	2	electronics
