group_id	review_text	rating	category
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it's really lighter than the xoom,	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	size,	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	face time support.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	the screen is more bright and crisp	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	what you have missed out on.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	tapered edge	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	a tablet device	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	dedicated digital camera,	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	tv/phone.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ram	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	an app	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	the screen at half brightness,	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	add-on	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	an adapter	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	a gb ipad	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	no flash support.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	android.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	remote apps for cable boxes and disc players,	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it looks great	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	pull out my phone than the ipad.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	adding html video.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	terrible quality	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	digital	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	virtual keyboard	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	you can give slideshow presentations or display video on external	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	directly without having to use itunes,	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	can't easily use external storage.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	the rear camera will be covered up.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	digital copy.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	multiplayer,	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	the ipad	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	camera for facetime and web.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	tapered edge	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	tapered edge,	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	holding the ipad in my hands	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	the cameras do a substantially better job with video,	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	doubling as a screen protector	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	the screen at half brightness,	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	add-on	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	you have to have an adapter	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	no flash support.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	adapters for usb/sd/hdmi.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	love	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	best tablets on the market.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	very clean	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	blurry picture	3	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	my ipad	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	good use for ipad	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	anymore,there is no hope to ever upgrade it	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	she loves it.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	working very well.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	fast delivery!	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	amazing	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	works as stated, has minor scratches	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	the charger	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	shipped very fast	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	camera works great	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	christmas gifts	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	the charger	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	in better condition	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad,	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	working condition.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	a micro usb charging cable	3	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	fair price.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	charger port died after two months and when i tried to fix it,	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it serves me well.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	on our dining table	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	didn't meet my needs	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	a screen protector on it	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	nice hard case i love it it was a cheap price	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	the ipad takes the old school	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	perfect	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	excellent!	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	setting up my itunes account on it took forever. ive had an iphone	3	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	just save and buy a new ipad	3	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	good vendor.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	tablet works great.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	the ipad	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ridiculous!!	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	superior product	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	custom made protective bubble wrap,	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it is a bit slow but nothing unexpected. i paid for an older ipad	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it didn't come with a charger.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	good thank.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	very happy	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it was easy to set up for my year old son.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	wifi	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	works great	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	a different device charger	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it takes longer to open up than my older version.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	they loved it.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	locked by este lauder	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	great little unit for the price	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	a second generation ipad	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	wrote to the times and i have had no reply.	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	the ipad is extremely slow for a gb	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	love my ipad!	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	very quickly-	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	good ipad...	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it's a good purchase.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	fantastic value and my wife loves it	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	happy happy	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	works great!	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	everything is good	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	nice deal.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it is still working well! he uses it daily.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it looked brand new(not	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	disappointing!!	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	screen	3	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	home button	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it doesn't work.	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	a great investment	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	battery	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	i would buy from these folks any day.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it would not connect to internet	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	not compatible with the current operating system	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	its dinged up	3	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it does run slowly	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	no problems with the device	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad works great!!!	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	an ipad	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	broke weeks later	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	excelent	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it still works till this day!! i love how durable	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	two ipads	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	through dropping on a hard surface.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it was a used one sold as new??	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	not working older model	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	i sent it back.	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	thanks	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	terrible just terrible	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	great service and a quality product.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	loved this!	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	good	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	natural lighting.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	thanks	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	great product. loved it.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it's an older model,	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it stopped working	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	an old ipad	3	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it is purfecly working.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	very nice	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it does that chore with an app	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	a gift - she loved it.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	contacting the previous owner	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	issuing a hard-reset,	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	excellent	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	locked up not long after purchase. lost all my info. and pictures.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	great	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	change the covers	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	never buy used items	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	product is awesome.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	excellent seller, great product.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	for his birthday and is very happy with its operation.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	work great.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	different charging cords,	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	just netter	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	the charger	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it works	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	great	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	this works great.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	tablet works perfectly.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	i love it	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	i don't suggest buying from this seller.	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	excellent ipad.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ok product	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	an ipad	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	excellent condition	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it looks brand new	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	works fine	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it would only work if i kept it plugged in.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	i won't be purchasing any more apple products.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	andise.	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it can't even open safari	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	good buy!	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	great product and very quick delivery!!!	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	my refurbished ipad	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad air	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	very happy with my purchase and service	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	incredibly slow machine.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	great purchase....thank	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	great product	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	this device is quite slow;	3	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	apps keep shutting down	3	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	over a laptop	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	slow wifi	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	glitchy computer. not worth the purchase. im returning it.	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	garageband app	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it works slow	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	very slow.	3	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	trying we moor order with you	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it is slow	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	great ipad looks new im very happy with it!!	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it was in way better condition than expected and actually worked perfectly!	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	an ipad	3	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	love it best tablet	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	it is working	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	defective.	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	very slow.	2	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	for our business all is good	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	an ipad...	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	good price for a small computer.	4	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	a christmas gift.	5	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	super slow and freezes all the time.	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	ipad	1	electronics
more_data/b0013frnkg_preprocess_distilbert_version_2_how is camera	happy	5	electronics
