group_id	review_text	rating	category
b0013frnkg_version_2_distilbert_how is brand	lighter than the XOOM,	4	electronics
b0013frnkg_version_2_distilbert_how is brand	video phone	4	electronics
b0013frnkg_version_2_distilbert_how is brand	amazed	4	electronics
b0013frnkg_version_2_distilbert_how is brand	the same model is much cheaper	4	electronics
b0013frnkg_version_2_distilbert_how is brand	holding the iPad in my hands	4	electronics
b0013frnkg_version_2_distilbert_how is brand	FaceTime	4	electronics
b0013frnkg_version_2_distilbert_how is brand	It is incredibly easy to use	4	electronics
b0013frnkg_version_2_distilbert_how is brand	iPad	4	electronics
b0013frnkg_version_2_distilbert_how is brand	app availability.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	No Flash Support.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Best Buy	4	electronics
b0013frnkg_version_2_distilbert_how is brand	the iPad	4	electronics
b0013frnkg_version_2_distilbert_how is brand	relatively unbiased on Apple products.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	greatly expand the native capability of the iPad.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	It looks great	4	electronics
b0013frnkg_version_2_distilbert_how is brand	iPad.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Brother and Canon printers	4	electronics
b0013frnkg_version_2_distilbert_how is brand	isopropyl alcohol	4	electronics
b0013frnkg_version_2_distilbert_how is brand	excellent digital camera	4	electronics
b0013frnkg_version_2_distilbert_how is brand	virtual keyboard	4	electronics
b0013frnkg_version_2_distilbert_how is brand	"It always seems to correct ""its"" to ""it's"","	4	electronics
b0013frnkg_version_2_distilbert_how is brand	online cloud file storage service	4	electronics
b0013frnkg_version_2_distilbert_how is brand	iTunes,	4	electronics
b0013frnkg_version_2_distilbert_how is brand	perfectly compatible with the iPad.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	a gift.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	slick, entertaining device,	4	electronics
b0013frnkg_version_2_distilbert_how is brand	to replace anything you already have; the iPad	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Very good sound.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	holding the iPad in my hands	4	electronics
b0013frnkg_version_2_distilbert_how is brand	a means to get people to upgrade,	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Jetson's TV/Phone.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	doubling as a screen protector and stand in 2 configurations.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	iPad 2	4	electronics
b0013frnkg_version_2_distilbert_how is brand	app availability.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Battery Life.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	avid outdoor reader	4	electronics
b0013frnkg_version_2_distilbert_how is brand	standalone storage device	4	electronics
b0013frnkg_version_2_distilbert_how is brand	additional purchases for features that some tablets offer built in.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Best Buy	4	electronics
b0013frnkg_version_2_distilbert_how is brand	the iPad	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Love	5	electronics
b0013frnkg_version_2_distilbert_how is brand	refund.	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Best tablets	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Very clean	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Blurry picture and freezes often	3	electronics
b0013frnkg_version_2_distilbert_how is brand	my IPAD	5	electronics
b0013frnkg_version_2_distilbert_how is brand	ipad 2!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Good use for iPad	5	electronics
b0013frnkg_version_2_distilbert_how is brand	anymore,there is no hope to ever upgrade it	1	electronics
b0013frnkg_version_2_distilbert_how is brand	She loves it.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	working very well.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Fast delivery!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Amazing	5	electronics
b0013frnkg_version_2_distilbert_how is brand	has minor scratches	4	electronics
b0013frnkg_version_2_distilbert_how is brand	shipped very fast	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Looks brand new!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Christmas gifts	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Awesome price and works perfect. Looks brand new.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	better condition	5	electronics
b0013frnkg_version_2_distilbert_how is brand	IPad, and it looked fine, just slightly worn.	1	electronics
b0013frnkg_version_2_distilbert_how is brand	working condition.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	great device	3	electronics
b0013frnkg_version_2_distilbert_how is brand	fair price.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	It serves me well.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Didn't meet my needs	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Very bad	1	electronics
b0013frnkg_version_2_distilbert_how is brand	cheap price	5	electronics
b0013frnkg_version_2_distilbert_how is brand	the iPad takes the old school	1	electronics
b0013frnkg_version_2_distilbert_how is brand	perfect	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Excellent!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	super duper sllllloooowww	3	electronics
b0013frnkg_version_2_distilbert_how is brand	Just save and buy a new ipad	3	electronics
b0013frnkg_version_2_distilbert_how is brand	Good vendor.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	brand new no dings, scratches and dents in the product I received.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	It was definitely worth buying.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	The iPad	2	electronics
b0013frnkg_version_2_distilbert_how is brand	ridiculous!!	2	electronics
b0013frnkg_version_2_distilbert_how is brand	Superior product	5	electronics
b0013frnkg_version_2_distilbert_how is brand	a budget looking for the best compromise between performance and price.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	feels, and acts brand new!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	custom made protective bubble wrap,	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Ipad	5	electronics
b0013frnkg_version_2_distilbert_how is brand	paid for an older Ipad	5	electronics
b0013frnkg_version_2_distilbert_how is brand	it didn't come with a charger.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Good thank.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	very happy	5	electronics
b0013frnkg_version_2_distilbert_how is brand	I use this iPad	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Thank you	5	electronics
b0013frnkg_version_2_distilbert_how is brand	to slow ok....l think old fashioned	4	electronics
b0013frnkg_version_2_distilbert_how is brand	wifi	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Works great	5	electronics
b0013frnkg_version_2_distilbert_how is brand	a different device charger	1	electronics
b0013frnkg_version_2_distilbert_how is brand	It takes longer to open up than my older version.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	as gift.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	locked by Este Lauder	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Great little unit for the price	5	electronics
b0013frnkg_version_2_distilbert_how is brand	wrote to the 2 times and I have had no reply.	1	electronics
b0013frnkg_version_2_distilbert_how is brand	The ipad is extremely slow for a 32 gb	2	electronics
b0013frnkg_version_2_distilbert_how is brand	Love my iPad!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Very Quickly-	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Good ipad...	4	electronics
b0013frnkg_version_2_distilbert_how is brand	it's a good purchase.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Fantastic value and my wife loves it	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Happy happy	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Works great!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	everything is good	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Nice deal.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	He uses it daily.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	perfect condition for a used item. I'm very pleased.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	It looked Brand new(not	5	electronics
b0013frnkg_version_2_distilbert_how is brand	disappointing!!	1	electronics
b0013frnkg_version_2_distilbert_how is brand	it doesn't work.	1	electronics
b0013frnkg_version_2_distilbert_how is brand	a great investment	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Battery dies after about 10 minutes of use. After charging	1	electronics
b0013frnkg_version_2_distilbert_how is brand	I would buy from these folks any day.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	it would not connect to Internet	1	electronics
b0013frnkg_version_2_distilbert_how is brand	not compatible with the current operating system	4	electronics
b0013frnkg_version_2_distilbert_how is brand	its dinged up	3	electronics
b0013frnkg_version_2_distilbert_how is brand	no problems with the device	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Ipad works great!!!	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Great for everything an iPad	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Broke 3 weeks later	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Excelent	5	electronics
b0013frnkg_version_2_distilbert_how is brand	durable	5	electronics
b0013frnkg_version_2_distilbert_how is brand	through dropping on a hard surface.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	it was a used one sold as new??	2	electronics
b0013frnkg_version_2_distilbert_how is brand	Not working older model Not worth even 10.00	1	electronics
b0013frnkg_version_2_distilbert_how is brand	a ipad	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Thanks	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Terrible just terrible	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Great service and a quality product.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Loved this!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Good	5	electronics
b0013frnkg_version_2_distilbert_how is brand	natural lighting.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	thanks	5	electronics
b0013frnkg_version_2_distilbert_how is brand	IPad	1	electronics
b0013frnkg_version_2_distilbert_how is brand	great product. loved it.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	it's an older model, with the 64 GB	4	electronics
b0013frnkg_version_2_distilbert_how is brand	It stopped working	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Just an old iPad	3	electronics
b0013frnkg_version_2_distilbert_how is brand	it is purfecly working.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Very nice	5	electronics
b0013frnkg_version_2_distilbert_how is brand	speech therapy	5	electronics
b0013frnkg_version_2_distilbert_how is brand	a gift	5	electronics
b0013frnkg_version_2_distilbert_how is brand	issuing a hard-reset,	1	electronics
b0013frnkg_version_2_distilbert_how is brand	$10 promotional code	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Thanks, Amazon! Did I mention that you should not purchase an iPad	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Excellent	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Locked up not long after purchase. Lost all my info. and pictures.	2	electronics
b0013frnkg_version_2_distilbert_how is brand	great	5	electronics
b0013frnkg_version_2_distilbert_how is brand	It's awesome	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Never buy used items	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Product is awesome.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	excellent seller, great product.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	happy with its operation.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Work great.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	netter	5	electronics
b0013frnkg_version_2_distilbert_how is brand	The charger	1	electronics
b0013frnkg_version_2_distilbert_how is brand	it works	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Great purchase	5	electronics
b0013frnkg_version_2_distilbert_how is brand	this works great.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Delivery was speedy, arriving before estimated date. No complaints.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	I LOVE IT	5	electronics
b0013frnkg_version_2_distilbert_how is brand	I don't suggest buying from this seller.	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Excellent iPad.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Ok product	4	electronics
b0013frnkg_version_2_distilbert_how is brand	an IPAD	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Excellent condition	5	electronics
b0013frnkg_version_2_distilbert_how is brand	brand new	5	electronics
b0013frnkg_version_2_distilbert_how is brand	good thing I only paid 100 and only use it for music.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	works fine	5	electronics
b0013frnkg_version_2_distilbert_how is brand	it would only work if I kept it plugged in.	2	electronics
b0013frnkg_version_2_distilbert_how is brand	I won't be purchasing any more Apple products.	2	electronics
b0013frnkg_version_2_distilbert_how is brand	a VERY expensive purchase to receive defective merc	1	electronics
b0013frnkg_version_2_distilbert_how is brand	andise.	1	electronics
b0013frnkg_version_2_distilbert_how is brand	it's not what was advertised.	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Waste of money. Extremely disappointing.	1	electronics
b0013frnkg_version_2_distilbert_how is brand	good buy!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Great product and very quick delivery!!!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	iPad	1	electronics
b0013frnkg_version_2_distilbert_how is brand	disappointed.	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Received with no problems.	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Great item!! I use it as my backup device for surfing online!!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	cheaply made,	3	electronics
b0013frnkg_version_2_distilbert_how is brand	Very happy	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Incredibly slow machine.	2	electronics
b0013frnkg_version_2_distilbert_how is brand	Great purchase....thank	5	electronics
b0013frnkg_version_2_distilbert_how is brand	great product	5	electronics
b0013frnkg_version_2_distilbert_how is brand	I love it!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Apps keep shutting down	3	electronics
b0013frnkg_version_2_distilbert_how is brand	over a laptop	5	electronics
b0013frnkg_version_2_distilbert_how is brand	I definitely recommend getting an iPad air 2 for about the same price	2	electronics
b0013frnkg_version_2_distilbert_how is brand	Glitchy computer. Not worth the purchase. Im returning it.	1	electronics
b0013frnkg_version_2_distilbert_how is brand	disappointed	1	electronics
b0013frnkg_version_2_distilbert_how is brand	It works slow	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Very slow.	3	electronics
b0013frnkg_version_2_distilbert_how is brand	I am a great customer	1	electronics
b0013frnkg_version_2_distilbert_how is brand	it is slow	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Great iPad looks new Im very happy with it!!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	It was in way better condition than expected and actually worked perfectly!	5	electronics
b0013frnkg_version_2_distilbert_how is brand	an Ipad 2,	3	electronics
b0013frnkg_version_2_distilbert_how is brand	Love it best tablet	5	electronics
b0013frnkg_version_2_distilbert_how is brand	It is working for what	5	electronics
b0013frnkg_version_2_distilbert_how is brand	defective.	1	electronics
b0013frnkg_version_2_distilbert_how is brand	Very slow.	2	electronics
b0013frnkg_version_2_distilbert_how is brand	for our business all is good	5	electronics
b0013frnkg_version_2_distilbert_how is brand	an iPad...	5	electronics
b0013frnkg_version_2_distilbert_how is brand	Good price for a small computer.	4	electronics
b0013frnkg_version_2_distilbert_how is brand	Looks brand new.	5	electronics
